Coverage Amount,Term Length,Age,Gender,Is_Smoker,Premium
250000,10 Year Term,20,Female,Current user,$25.70
250000,10 Year Term,20,Female,Current user,$25.81
250000,10 Year Term,20,Female,Current user,$27.13
250000,10 Year Term,20,Female,Current user,$29.92
250000,10 Year Term,20,Female,Current user,$47.62
250000,10 Year Term,20,Female,Never Used,$10.10
250000,10 Year Term,20,Female,Never Used,$10.24
250000,10 Year Term,20,Female,Never Used,$19.47
250000,10 Year Term,20,Female,Never Used,$21.21
250000,10 Year Term,20,Female,Never Used,$29.59
250000,10 Year Term,30,Male,Current user,$35.48
250000,10 Year Term,30,Male,Current user,$41.84
250000,10 Year Term,30,Male,Current user,$62.13
250000,10 Year Term,30,Male,Current user,$66.75
250000,10 Year Term,30,Male,Current user,$71.75
250000,10 Year Term,30,Male,Never Used,$11.68
250000,10 Year Term,30,Male,Never Used,$12.54
250000,10 Year Term,30,Male,Never Used,$27.79
250000,10 Year Term,30,Male,Never Used,$39.61
250000,10 Year Term,30,Male,Never Used,$47.03
250000,10 Year Term,30,Female,Current user,$28.47
250000,10 Year Term,30,Female,Current user,$32.02
250000,10 Year Term,30,Female,Current user,$55.40
250000,10 Year Term,30,Female,Current user,$56.44
250000,10 Year Term,30,Female,Current user,$61.24
250000,10 Year Term,30,Female,Never Used,$9.98
250000,10 Year Term,30,Female,Never Used,$10.24
250000,10 Year Term,30,Female,Never Used,$23.19
250000,10 Year Term,30,Female,Never Used,$32.49
250000,10 Year Term,30,Female,Never Used,$37.40
250000,10 Year Term,40,Male,Current user,$46.96
250000,10 Year Term,40,Male,Current user,$72.64
250000,10 Year Term,40,Male,Current user,$125.35
250000,10 Year Term,40,Male,Current user,$128.62
250000,10 Year Term,40,Male,Current user,$135.06
250000,10 Year Term,40,Male,Never Used,$14.12
250000,10 Year Term,40,Male,Never Used,$21.03
250000,10 Year Term,40,Male,Never Used,$42.66
250000,10 Year Term,40,Male,Never Used,$63.19
250000,10 Year Term,40,Male,Never Used,$66.50
250000,10 Year Term,40,Female,Current user,$39.31
250000,10 Year Term,40,Female,Current user,$59.92
250000,10 Year Term,40,Female,Current user,$112.66
250000,10 Year Term,40,Female,Current user,$113.92
250000,10 Year Term,40,Female,Current user,$118.34
250000,10 Year Term,40,Female,Never Used,$13.12
250000,10 Year Term,40,Female,Never Used,$15.90
250000,10 Year Term,40,Female,Never Used,$33.91
250000,10 Year Term,40,Female,Never Used,$47.62
250000,10 Year Term,40,Female,Never Used,$56.00
250000,10 Year Term,45,Male,Current user,$70.53
250000,10 Year Term,45,Male,Current user,$111.18
250000,10 Year Term,45,Male,Current user,$185.29
250000,10 Year Term,45,Male,Current user,$196.91
250000,10 Year Term,45,Male,Current user,$203.43
250000,10 Year Term,45,Male,Never Used,$20.36
250000,10 Year Term,45,Male,Never Used,$23.38
250000,10 Year Term,45,Male,Never Used,$59.29
250000,10 Year Term,45,Male,Never Used,$89.90
250000,10 Year Term,45,Male,Never Used,$90.56
250000,10 Year Term,45,Female,Current user,$59.24
250000,10 Year Term,45,Female,Current user,$88.99
250000,10 Year Term,45,Female,Current user,$167.78
250000,10 Year Term,45,Female,Current user,$172.60
250000,10 Year Term,45,Female,Current user,$180.45
250000,10 Year Term,45,Female,Never Used,$17.81
250000,10 Year Term,45,Female,Never Used,$20.31
250000,10 Year Term,45,Female,Never Used,$48.57
250000,10 Year Term,45,Female,Never Used,$71.65
250000,10 Year Term,45,Female,Never Used,$77.43
250000,10 Year Term,50,Male,Current user,$104.12
250000,10 Year Term,50,Male,Current user,$161.46
250000,10 Year Term,50,Male,Current user,$280.66
250000,10 Year Term,50,Male,Current user,$290.59
250000,10 Year Term,50,Male,Current user,$316.75
250000,10 Year Term,50,Male,Never Used,$28.25
250000,10 Year Term,50,Male,Never Used,$33.51
250000,10 Year Term,50,Male,Never Used,$85.10
250000,10 Year Term,50,Male,Never Used,$130.15
250000,10 Year Term,50,Male,Never Used,$137.73
250000,10 Year Term,50,Female,Current user,$87.76
250000,10 Year Term,50,Female,Current user,$121.98
250000,10 Year Term,50,Female,Current user,$243.69
250000,10 Year Term,50,Female,Current user,$244.12
250000,10 Year Term,50,Female,Current user,$251.87
250000,10 Year Term,50,Female,Never Used,$24.19
250000,10 Year Term,50,Female,Never Used,$27.58
250000,10 Year Term,50,Female,Never Used,$61.47
250000,10 Year Term,50,Female,Never Used,$100.35
250000,10 Year Term,50,Female,Never Used,$106.09
250000,10 Year Term,60,Male,Current user,$248.62
250000,10 Year Term,60,Male,Current user,$409.94
250000,10 Year Term,60,Male,Current user,$580.73
250000,10 Year Term,60,Male,Current user,$716.84
250000,10 Year Term,60,Male,Never Used,$71.97
250000,10 Year Term,60,Male,Never Used,$86.66
250000,10 Year Term,60,Male,Never Used,$299.03
250000,10 Year Term,60,Male,Never Used,$304.38
250000,10 Year Term,60,Female,Current user,$177.44
250000,10 Year Term,60,Female,Current user,$283.42
250000,10 Year Term,60,Female,Current user,$516.87
250000,10 Year Term,60,Female,Current user,$560.43
250000,10 Year Term,60,Female,Never Used,$51.67
250000,10 Year Term,60,Female,Never Used,$67.52
250000,10 Year Term,60,Female,Never Used,$212.49
250000,10 Year Term,60,Female,Never Used,$217.87
250000,10 Year Term,65,Male,Current user,$643.14
250000,10 Year Term,65,Male,Current user,"$1,109.50"
250000,10 Year Term,65,Male,Never Used,$150.33
250000,10 Year Term,65,Male,Never Used,$444.50
250000,10 Year Term,65,Female,Current user,$522.66
250000,10 Year Term,65,Female,Current user,$775.46
250000,10 Year Term,65,Female,Never Used,$137.85
250000,10 Year Term,65,Female,Never Used,$340.15
250000,10 Year Term,70,Male,Current user,"$1,743.21"
250000,10 Year Term,70,Male,Never Used,$740.03
250000,10 Year Term,70,Female,Current user,"$1,198.75"
250000,10 Year Term,70,Female,Never Used,$598.50
250000,15 Year Term,20,Male,Current user,$33.57
250000,15 Year Term,20,Male,Current user,$47.54
250000,15 Year Term,20,Male,Current user,$62.99
250000,15 Year Term,20,Male,Current user,$66.07
250000,15 Year Term,20,Male,Current user,$68.31
250000,15 Year Term,20,Male,Never Used,$12.36
250000,15 Year Term,20,Male,Never Used,$13.33
250000,15 Year Term,20,Male,Never Used,$32.16
250000,15 Year Term,20,Male,Never Used,$38.72
250000,15 Year Term,20,Male,Never Used,$42.87
250000,15 Year Term,20,Female,Current user,$26.56
250000,15 Year Term,20,Female,Current user,$35.30
250000,15 Year Term,20,Female,Current user,$42.00
250000,15 Year Term,20,Female,Current user,$44.19
250000,15 Year Term,20,Female,Current user,$64.97
250000,15 Year Term,20,Female,Never Used,$10.86
250000,15 Year Term,20,Female,Never Used,$11.51
250000,15 Year Term,20,Female,Never Used,$22.54
250000,15 Year Term,20,Female,Never Used,$35.21
250000,15 Year Term,20,Female,Never Used,$36.71
250000,15 Year Term,30,Male,Current user,$36.54
250000,15 Year Term,30,Male,Current user,$47.54
250000,15 Year Term,30,Male,Current user,$71.97
250000,15 Year Term,30,Male,Current user,$72.40
250000,15 Year Term,30,Male,Current user,$74.09
250000,15 Year Term,30,Male,Never Used,$12.61
250000,15 Year Term,30,Male,Never Used,$13.33
250000,15 Year Term,30,Male,Never Used,$34.57
250000,15 Year Term,30,Male,Never Used,$43.83
250000,15 Year Term,30,Male,Never Used,$47.90
250000,15 Year Term,30,Female,Current user,$28.89
250000,15 Year Term,30,Female,Current user,$37.46
250000,15 Year Term,30,Female,Current user,$62.99
250000,15 Year Term,30,Female,Current user,$65.19
250000,15 Year Term,30,Female,Current user,$67.20
250000,15 Year Term,30,Female,Never Used,$10.86
250000,15 Year Term,30,Female,Never Used,$11.51
250000,15 Year Term,30,Female,Never Used,$25.38
250000,15 Year Term,30,Female,Never Used,$41.83
250000,15 Year Term,30,Female,Never Used,$44.84
250000,15 Year Term,40,Male,Current user,$55.25
250000,15 Year Term,40,Male,Current user,$90.96
250000,15 Year Term,40,Male,Current user,$129.93
250000,15 Year Term,40,Male,Current user,$146.57
250000,15 Year Term,40,Male,Current user,$149.97
250000,15 Year Term,40,Male,Never Used,$17.00
250000,15 Year Term,40,Male,Never Used,$21.61
250000,15 Year Term,40,Male,Never Used,$60.82
250000,15 Year Term,40,Male,Never Used,$66.71
250000,15 Year Term,40,Male,Never Used,$69.87
250000,15 Year Term,40,Female,Current user,$46.74
250000,15 Year Term,40,Female,Current user,$73.44
250000,15 Year Term,40,Female,Current user,$121.40
250000,15 Year Term,40,Female,Current user,$131.47
250000,15 Year Term,40,Female,Current user,$141.29
250000,15 Year Term,40,Female,Never Used,$14.95
250000,15 Year Term,40,Female,Never Used,$17.26
250000,15 Year Term,40,Female,Never Used,$39.60
250000,15 Year Term,40,Female,Never Used,$65.18
250000,15 Year Term,40,Female,Never Used,$66.08
250000,15 Year Term,45,Male,Current user,$85.59
250000,15 Year Term,45,Male,Current user,$140.35
250000,15 Year Term,45,Male,Current user,$205.40
250000,15 Year Term,45,Male,Current user,$217.01
250000,15 Year Term,45,Male,Current user,$218.50
250000,15 Year Term,45,Male,Never Used,$23.55
250000,15 Year Term,45,Male,Never Used,$27.74
250000,15 Year Term,45,Male,Never Used,$78.32
250000,15 Year Term,45,Male,Never Used,$90.12
250000,15 Year Term,45,Male,Never Used,$104.58
250000,15 Year Term,45,Female,Current user,$66.30
250000,15 Year Term,45,Female,Current user,$108.73
250000,15 Year Term,45,Female,Current user,$172.59
250000,15 Year Term,45,Female,Current user,$201.91
250000,15 Year Term,45,Female,Current user,$210.93
250000,15 Year Term,45,Female,Never Used,$19.90
250000,15 Year Term,45,Female,Never Used,$23.55
250000,15 Year Term,45,Female,Never Used,$64.54
250000,15 Year Term,45,Female,Never Used,$84.43
250000,15 Year Term,45,Female,Never Used,$99.01
250000,15 Year Term,50,Male,Current user,$145.35
250000,15 Year Term,50,Male,Current user,$214.32
250000,15 Year Term,50,Male,Current user,$308.66
250000,15 Year Term,50,Male,Current user,$319.81
250000,15 Year Term,50,Male,Current user,$322.63
250000,15 Year Term,50,Male,Never Used,$34.37
250000,15 Year Term,50,Male,Never Used,$42.18
250000,15 Year Term,50,Male,Never Used,$108.29
250000,15 Year Term,50,Male,Never Used,$131.03
250000,15 Year Term,50,Male,Never Used,$163.98
250000,15 Year Term,50,Female,Current user,$97.95
250000,15 Year Term,50,Female,Current user,$154.47
250000,15 Year Term,50,Female,Current user,$251.12
250000,15 Year Term,50,Female,Current user,$285.69
250000,15 Year Term,50,Female,Current user,$311.50
250000,15 Year Term,50,Female,Never Used,$28.09
250000,15 Year Term,50,Female,Never Used,$32.96
250000,15 Year Term,50,Female,Never Used,$88.38
250000,15 Year Term,50,Female,Never Used,$118.34
250000,15 Year Term,50,Female,Never Used,$154.64
250000,15 Year Term,60,Male,Current user,$337.02
250000,15 Year Term,60,Male,Current user,$541.21
250000,15 Year Term,60,Male,Current user,$645.03
250000,15 Year Term,60,Male,Current user,$741.12
250000,15 Year Term,60,Male,Never Used,$94.48
250000,15 Year Term,60,Male,Never Used,$114.49
250000,15 Year Term,60,Male,Never Used,$337.98
250000,15 Year Term,60,Male,Never Used,$363.12
250000,15 Year Term,60,Female,Current user,$225.46
250000,15 Year Term,60,Female,Current user,$376.44
250000,15 Year Term,60,Female,Current user,$566.12
250000,15 Year Term,60,Female,Current user,$603.20
250000,15 Year Term,60,Female,Never Used,$61.75
250000,15 Year Term,60,Female,Never Used,$77.18
250000,15 Year Term,60,Female,Never Used,$293.12
250000,15 Year Term,60,Female,Never Used,$313.06
250000,15 Year Term,65,Male,Current user,$834.55
250000,15 Year Term,65,Male,Current user,"$1,111.68"
250000,15 Year Term,65,Male,Never Used,$210.24
250000,15 Year Term,65,Male,Never Used,$558.90
250000,15 Year Term,65,Female,Current user,$604.08
250000,15 Year Term,65,Female,Current user,$861.00
250000,15 Year Term,65,Female,Never Used,$163.73
250000,15 Year Term,65,Female,Never Used,$498.53
250000,15 Year Term,70,Male,Current user,"$1,757.00"
250000,15 Year Term,70,Male,Never Used,"$1,026.81"
250000,15 Year Term,70,Female,Current user,"$1,396.28"
250000,15 Year Term,70,Female,Never Used,$859.03
250000,20 Year Term,20,Male,Current user,$40.37
250000,20 Year Term,20,Male,Current user,$53.27
250000,20 Year Term,20,Male,Current user,$64.53
250000,20 Year Term,20,Male,Current user,$74.38
250000,20 Year Term,20,Male,Current user,$79.43
250000,20 Year Term,20,Male,Never Used,$13.42
250000,20 Year Term,20,Male,Never Used,$15.91
250000,20 Year Term,20,Male,Never Used,$38.94
250000,20 Year Term,20,Male,Never Used,$39.60
250000,20 Year Term,20,Male,Never Used,$43.09
250000,20 Year Term,20,Female,Current user,$31.24
250000,20 Year Term,20,Female,Current user,$41.06
250000,20 Year Term,20,Female,Current user,$44.40
250000,20 Year Term,20,Female,Current user,$52.07
250000,20 Year Term,20,Female,Current user,$68.53
250000,20 Year Term,20,Female,Never Used,$12.19
250000,20 Year Term,20,Female,Never Used,$13.07
250000,20 Year Term,20,Female,Never Used,$29.32
250000,20 Year Term,20,Female,Never Used,$35.43
250000,20 Year Term,20,Female,Never Used,$36.94
250000,20 Year Term,30,Male,Current user,$41.22
250000,20 Year Term,30,Male,Current user,$56.94
250000,20 Year Term,30,Male,Current user,$79.41
250000,20 Year Term,30,Male,Current user,$82.25
250000,20 Year Term,30,Male,Current user,$84.11
250000,20 Year Term,30,Male,Never Used,$14.81
250000,20 Year Term,30,Male,Never Used,$16.02
250000,20 Year Term,30,Male,Never Used,$42.66
250000,20 Year Term,30,Male,Never Used,$47.62
250000,20 Year Term,30,Male,Never Used,$47.90
250000,20 Year Term,30,Female,Current user,$33.15
250000,20 Year Term,30,Female,Current user,$42.27
250000,20 Year Term,30,Female,Current user,$71.31
250000,20 Year Term,30,Female,Current user,$71.76
250000,20 Year Term,30,Female,Current user,$79.43
250000,20 Year Term,30,Female,Never Used,$12.65
250000,20 Year Term,30,Female,Never Used,$13.82
250000,20 Year Term,30,Female,Never Used,$33.69
250000,20 Year Term,30,Female,Never Used,$44.84
250000,20 Year Term,30,Female,Never Used,$45.17
250000,20 Year Term,40,Male,Current user,$70.54
250000,20 Year Term,40,Male,Current user,$119.26
250000,20 Year Term,40,Male,Current user,$162.10
250000,20 Year Term,40,Male,Current user,$163.62
250000,20 Year Term,40,Male,Current user,$167.54
250000,20 Year Term,40,Male,Never Used,$20.59
250000,20 Year Term,40,Male,Never Used,$24.06
250000,20 Year Term,40,Male,Never Used,$67.16
250000,20 Year Term,40,Male,Never Used,$72.84
250000,20 Year Term,40,Male,Never Used,$87.00
250000,20 Year Term,40,Female,Current user,$55.25
250000,20 Year Term,40,Female,Current user,$87.39
250000,20 Year Term,40,Female,Current user,$142.40
250000,20 Year Term,40,Female,Current user,$145.26
250000,20 Year Term,40,Female,Current user,$157.53
250000,20 Year Term,40,Female,Never Used,$17.85
250000,20 Year Term,40,Female,Never Used,$20.95
250000,20 Year Term,40,Female,Never Used,$56.22
250000,20 Year Term,40,Female,Never Used,$70.00
250000,20 Year Term,40,Female,Never Used,$82.10
250000,20 Year Term,45,Male,Current user,$111.98
250000,20 Year Term,45,Male,Current user,$189.90
250000,20 Year Term,45,Male,Current user,$238.21
250000,20 Year Term,45,Male,Current user,$240.41
250000,20 Year Term,45,Male,Current user,$257.66
250000,20 Year Term,45,Male,Never Used,$30.17
250000,20 Year Term,45,Male,Never Used,$35.66
250000,20 Year Term,45,Male,Never Used,$92.54
250000,20 Year Term,45,Male,Never Used,$104.34
250000,20 Year Term,45,Male,Never Used,$127.72
250000,20 Year Term,45,Female,Current user,$83.68
250000,20 Year Term,45,Female,Current user,$134.67
250000,20 Year Term,45,Female,Current user,$206.06
250000,20 Year Term,45,Female,Current user,$223.57
250000,20 Year Term,45,Female,Current user,$241.19
250000,20 Year Term,45,Female,Never Used,$24.15
250000,20 Year Term,45,Female,Never Used,$28.72
250000,20 Year Term,45,Female,Never Used,$84.66
250000,20 Year Term,45,Female,Never Used,$95.59
250000,20 Year Term,45,Female,Never Used,$120.15
250000,20 Year Term,50,Male,Current user,$166.38
250000,20 Year Term,50,Male,Current user,$264.34
250000,20 Year Term,50,Male,Current user,$332.93
250000,20 Year Term,50,Male,Current user,$360.90
250000,20 Year Term,50,Male,Current user,$374.51
250000,20 Year Term,50,Male,Never Used,$44.64
250000,20 Year Term,50,Male,Never Used,$52.21
250000,20 Year Term,50,Male,Never Used,$135.19
250000,20 Year Term,50,Male,Never Used,$174.56
250000,20 Year Term,50,Male,Never Used,$190.24
250000,20 Year Term,50,Female,Current user,$117.30
250000,20 Year Term,50,Female,Current user,$192.30
250000,20 Year Term,50,Female,Current user,$266.87
250000,20 Year Term,50,Female,Current user,$307.57
250000,20 Year Term,50,Female,Current user,$339.31
250000,20 Year Term,50,Female,Never Used,$35.40
250000,20 Year Term,50,Female,Never Used,$41.33
250000,20 Year Term,50,Female,Never Used,$124.47
250000,20 Year Term,50,Female,Never Used,$141.31
250000,20 Year Term,50,Female,Never Used,$179.34
250000,20 Year Term,60,Male,Current user,$425.64
250000,20 Year Term,60,Male,Current user,$656.62
250000,20 Year Term,60,Male,Current user,$787.71
250000,20 Year Term,60,Male,Current user,$930.50
250000,20 Year Term,60,Male,Never Used,$117.07
250000,20 Year Term,60,Male,Never Used,$160.88
250000,20 Year Term,60,Male,Never Used,$419.34
250000,20 Year Term,60,Male,Never Used,$520.87
250000,20 Year Term,60,Female,Current user,$297.92
250000,20 Year Term,60,Female,Current user,$472.17
250000,20 Year Term,60,Female,Current user,$673.31
250000,20 Year Term,60,Female,Current user,$873.98
250000,20 Year Term,60,Female,Never Used,$83.89
250000,20 Year Term,60,Female,Never Used,$108.86
250000,20 Year Term,60,Female,Never Used,$368.59
250000,20 Year Term,60,Female,Never Used,$489.50
250000,20 Year Term,65,Male,Never Used,$598.06
250000,20 Year Term,65,Female,Never Used,$502.24
250000,25 Year Term,20,Male,Current user,$80.06
250000,25 Year Term,20,Male,Current user,$93.85
250000,25 Year Term,20,Male,Never Used,$45.51
250000,25 Year Term,20,Male,Never Used,$50.09
250000,25 Year Term,20,Female,Current user,$52.28
250000,25 Year Term,20,Female,Current user,$64.76
250000,25 Year Term,20,Female,Never Used,$33.69
250000,25 Year Term,20,Female,Never Used,$36.31
250000,25 Year Term,30,Male,Current user,$99.96
250000,25 Year Term,30,Male,Current user,$105.88
250000,25 Year Term,30,Male,Never Used,$50.54
250000,25 Year Term,30,Male,Never Used,$56.43
250000,25 Year Term,30,Female,Current user,$82.90
250000,25 Year Term,30,Female,Current user,$83.35
250000,25 Year Term,30,Female,Never Used,$39.38
250000,25 Year Term,30,Female,Never Used,$47.68
250000,25 Year Term,40,Male,Current user,$193.81
250000,25 Year Term,40,Male,Current user,$205.19
250000,25 Year Term,40,Male,Never Used,$89.26
250000,25 Year Term,40,Male,Never Used,$95.15
250000,25 Year Term,40,Female,Current user,$162.31
250000,25 Year Term,40,Female,Current user,$167.35
250000,25 Year Term,40,Female,Never Used,$71.32
250000,25 Year Term,40,Female,Never Used,$79.40
250000,25 Year Term,45,Male,Current user,$259.00
250000,25 Year Term,45,Male,Current user,$287.66
250000,25 Year Term,45,Male,Never Used,$130.82
250000,25 Year Term,45,Male,Never Used,$131.03
250000,25 Year Term,45,Female,Current user,$227.93
250000,25 Year Term,45,Female,Current user,$245.00
250000,25 Year Term,45,Female,Never Used,$98.44
250000,25 Year Term,45,Female,Never Used,$112.43
250000,25 Year Term,50,Male,Current user,$383.68
250000,25 Year Term,50,Male,Current user,$396.38
250000,25 Year Term,50,Male,Never Used,$189.88
250000,25 Year Term,50,Male,Never Used,$223.34
250000,25 Year Term,50,Female,Current user,$267.53
250000,25 Year Term,50,Female,Current user,$351.97
250000,25 Year Term,50,Female,Never Used,$150.51
250000,25 Year Term,50,Female,Never Used,$170.18
250000,30 Year Term,20,Male,Current user,$59.71
250000,30 Year Term,20,Male,Current user,$76.75
250000,30 Year Term,20,Male,Current user,$88.59
250000,30 Year Term,20,Male,Current user,$94.51
250000,30 Year Term,20,Male,Current user,$95.90
250000,30 Year Term,20,Male,Never Used,$20.74
250000,30 Year Term,20,Male,Never Used,$23.25
250000,30 Year Term,20,Male,Never Used,$48.06
250000,30 Year Term,20,Male,Never Used,$52.51
250000,30 Year Term,20,Male,Never Used,$59.06
250000,30 Year Term,20,Female,Current user,$46.54
250000,30 Year Term,20,Female,Current user,$58.14
250000,30 Year Term,20,Female,Current user,$59.49
250000,30 Year Term,20,Female,Current user,$72.85
250000,30 Year Term,20,Female,Current user,$83.22
250000,30 Year Term,20,Female,Never Used,$16.44
250000,30 Year Term,20,Female,Never Used,$19.33
250000,30 Year Term,20,Female,Never Used,$39.16
250000,30 Year Term,20,Female,Never Used,$41.78
250000,30 Year Term,20,Female,Never Used,$45.61
250000,30 Year Term,30,Male,Current user,$65.87
250000,30 Year Term,30,Male,Current user,$93.84
250000,30 Year Term,30,Male,Current user,$108.71
250000,30 Year Term,30,Male,Current user,$115.03
250000,30 Year Term,30,Male,Current user,$132.13
250000,30 Year Term,30,Male,Never Used,$22.22
250000,30 Year Term,30,Male,Never Used,$24.64
250000,30 Year Term,30,Male,Never Used,$60.16
250000,30 Year Term,30,Male,Never Used,$60.74
250000,30 Year Term,30,Male,Never Used,$71.96
250000,30 Year Term,30,Female,Current user,$53.51
250000,30 Year Term,30,Female,Current user,$68.59
250000,30 Year Term,30,Female,Current user,$92.96
250000,30 Year Term,30,Female,Current user,$94.72
250000,30 Year Term,30,Female,Current user,$107.02
250000,30 Year Term,30,Female,Never Used,$18.06
250000,30 Year Term,30,Female,Never Used,$20.05
250000,30 Year Term,30,Female,Never Used,$45.94
250000,30 Year Term,30,Female,Never Used,$56.43
250000,30 Year Term,30,Female,Never Used,$57.41
250000,30 Year Term,40,Male,Current user,$114.04
250000,30 Year Term,40,Male,Current user,$175.30
250000,30 Year Term,40,Male,Current user,$206.28
250000,30 Year Term,40,Male,Current user,$234.52
250000,30 Year Term,40,Male,Current user,$248.50
250000,30 Year Term,40,Male,Never Used,$32.68
250000,30 Year Term,40,Male,Never Used,$39.41
250000,30 Year Term,40,Male,Never Used,$99.76
250000,30 Year Term,40,Male,Never Used,$115.70
250000,30 Year Term,40,Male,Never Used,$116.59
250000,30 Year Term,40,Female,Current user,$84.57
250000,30 Year Term,40,Female,Current user,$128.29
250000,30 Year Term,40,Female,Current user,$182.43
250000,30 Year Term,40,Female,Current user,$189.44
250000,30 Year Term,40,Female,Current user,$220.50
250000,30 Year Term,40,Female,Never Used,$26.70
250000,30 Year Term,40,Female,Never Used,$32.58
250000,30 Year Term,40,Female,Never Used,$89.91
250000,30 Year Term,40,Female,Never Used,$99.53
250000,30 Year Term,40,Female,Never Used,$107.91
250000,30 Year Term,45,Male,Current user,$180.93
250000,30 Year Term,45,Male,Current user,$259.65
250000,30 Year Term,45,Male,Current user,$280.75
250000,30 Year Term,45,Male,Current user,$290.94
250000,30 Year Term,45,Male,Current user,$352.66
250000,30 Year Term,45,Male,Never Used,$49.99
250000,30 Year Term,45,Male,Never Used,$61.14
250000,30 Year Term,45,Male,Never Used,$149.63
250000,30 Year Term,45,Male,Never Used,$164.71
250000,30 Year Term,45,Male,Never Used,$174.89
250000,30 Year Term,45,Female,Current user,$136.64
250000,30 Year Term,45,Female,Current user,$190.98
250000,30 Year Term,45,Female,Current user,$240.40
250000,30 Year Term,45,Female,Current user,$266.44
250000,30 Year Term,45,Female,Current user,$309.50
250000,30 Year Term,45,Female,Never Used,$38.36
250000,30 Year Term,45,Female,Never Used,$46.22
250000,30 Year Term,45,Female,Never Used,$120.75
250000,30 Year Term,45,Female,Never Used,$145.68
250000,30 Year Term,45,Female,Never Used,$164.65
250000,30 Year Term,50,Male,Current user,$280.29
250000,30 Year Term,50,Male,Current user,$365.49
250000,30 Year Term,50,Male,Current user,$402.73
250000,30 Year Term,50,Male,Never Used,$77.84
250000,30 Year Term,50,Male,Never Used,$94.69
250000,30 Year Term,50,Male,Never Used,$230.35
250000,30 Year Term,50,Male,Never Used,$235.15
250000,30 Year Term,50,Male,Never Used,$275.23
250000,30 Year Term,50,Female,Current user,$202.09
250000,30 Year Term,50,Female,Current user,$269.06
250000,30 Year Term,50,Female,Current user,$297.75
250000,30 Year Term,50,Female,Current user,$396.50
250000,30 Year Term,50,Female,Never Used,$58.42
250000,30 Year Term,50,Female,Never Used,$70.68
250000,30 Year Term,50,Female,Never Used,$177.19
250000,30 Year Term,50,Female,Never Used,$207.15
250000,30 Year Term,50,Female,Never Used,$258.55
350000,10 Year Term,20,Male,Current user,$42.10
350000,10 Year Term,20,Male,Current user,$54.75
350000,10 Year Term,20,Male,Current user,$64.96
350000,10 Year Term,20,Male,Current user,$67.07
350000,10 Year Term,20,Male,Never Used,$14.12
350000,10 Year Term,20,Male,Never Used,$15.04
350000,10 Year Term,20,Male,Never Used,$34.00
350000,10 Year Term,20,Male,Never Used,$38.01
350000,10 Year Term,20,Female,Current user,$33.77
350000,10 Year Term,20,Female,Current user,$34.03
350000,10 Year Term,20,Female,Current user,$35.53
350000,10 Year Term,20,Female,Current user,$39.37
350000,10 Year Term,20,Female,Never Used,$11.82
350000,10 Year Term,20,Female,Never Used,$11.94
350000,10 Year Term,20,Female,Never Used,$24.81
350000,10 Year Term,20,Female,Never Used,$27.60
350000,10 Year Term,30,Male,Current user,$47.46
350000,10 Year Term,30,Male,Current user,$56.05
350000,10 Year Term,30,Male,Current user,$84.53
350000,10 Year Term,30,Male,Current user,$98.35
350000,10 Year Term,30,Male,Never Used,$14.14
350000,10 Year Term,30,Male,Never Used,$15.04
350000,10 Year Term,30,Male,Never Used,$36.45
350000,10 Year Term,30,Male,Never Used,$63.74
350000,10 Year Term,30,Female,Current user,$37.64
350000,10 Year Term,30,Female,Current user,$42.31
350000,10 Year Term,30,Female,Current user,$76.57
350000,10 Year Term,30,Female,Current user,$83.65
350000,10 Year Term,30,Female,Never Used,$11.76
350000,10 Year Term,30,Female,Never Used,$11.82
350000,10 Year Term,30,Female,Never Used,$30.02
350000,10 Year Term,30,Female,Never Used,$50.26
350000,10 Year Term,40,Male,Never Used,$17.56
350000,10 Year Term,40,Male,Never Used,$26.92
350000,10 Year Term,40,Male,Never Used,$57.27
350000,10 Year Term,40,Male,Never Used,$91.00
350000,10 Year Term,40,Female,Current user,$52.83
350000,10 Year Term,40,Female,Current user,$81.37
350000,10 Year Term,40,Female,Current user,$155.27
350000,10 Year Term,40,Female,Current user,$163.58
350000,10 Year Term,40,Female,Never Used,$16.16
350000,10 Year Term,40,Female,Never Used,$19.74
350000,10 Year Term,40,Female,Never Used,$45.02
350000,10 Year Term,40,Female,Never Used,$76.30
350000,10 Year Term,45,Male,Current user,$96.53
350000,10 Year Term,45,Male,Current user,$153.13
350000,10 Year Term,45,Male,Current user,$256.95
350000,10 Year Term,45,Male,Current user,$282.71
350000,10 Year Term,45,Male,Never Used,$26.30
350000,10 Year Term,45,Male,Never Used,$30.21
350000,10 Year Term,45,Male,Never Used,$80.55
350000,10 Year Term,45,Male,Never Used,$123.76
350000,10 Year Term,45,Female,Current user,$80.73
350000,10 Year Term,45,Female,Current user,$122.06
350000,10 Year Term,45,Female,Current user,$232.79
350000,10 Year Term,45,Female,Current user,$239.19
350000,10 Year Term,45,Female,Never Used,$22.73
350000,10 Year Term,45,Female,Never Used,$25.91
350000,10 Year Term,45,Female,Never Used,$65.54
350000,10 Year Term,45,Female,Never Used,$106.31
350000,10 Year Term,50,Male,Current user,$143.56
350000,10 Year Term,50,Male,Current user,$223.53
350000,10 Year Term,50,Male,Current user,$390.47
350000,10 Year Term,50,Male,Current user,$441.35
350000,10 Year Term,50,Male,Never Used,$37.34
350000,10 Year Term,50,Male,Never Used,$44.39
350000,10 Year Term,50,Male,Never Used,$116.69
